id,reading_time,year,month,day,hour,minute,temperature,humidity,pm25,pm10,mq2_adc,mq7_adc,mq8_adc,quality_flag,created_at
8116,3/15/2026 12:15,2026,3,15,12,15,28,74.2,190,210,611,868,417,0,4/12/2026 15:13
8117,3/15/2026 12:16,2026,3,15,12,16,28,74.3,200,218,650,876,410,0,4/12/2026 15:13
8118,3/15/2026 12:17,2026,3,15,12,17,28,74.2,190,209,607,821,373,0,4/12/2026 15:13
8119,3/15/2026 12:18,2026,3,15,12,18,28,74.2,189,209,592,877,378,0,4/12/2026 15:13
8120,3/15/2026 12:19,2026,3,15,12,19,28,74.1,185,203,549,961,415,0,4/12/2026 15:13
8121,3/15/2026 12:20,2026,3,15,12,20,28,74.3,190,209,548,880,412,0,4/12/2026 15:13
8122,3/15/2026 12:21,2026,3,15,12,21,28,74.3,189,211,600,771,413,0,4/12/2026 15:13
8123,3/15/2026 12:22,2026,3,15,12,22,28,74.3,184,203,538,791,416,0,4/12/2026 15:13
8124,3/15/2026 12:23,2026,3,15,12,23,28,74.4,187,207,606,894,356,0,4/12/2026 15:13
8125,3/15/2026 12:24,2026,3,15,12,24,28,74.4,191,211,612,883,413,0,4/12/2026 15:13
8126,3/15/2026 12:25,2026,3,15,12,25,28,74.4,186,204,611,845,409,0,4/12/2026 15:13
8127,3/15/2026 12:26,2026,3,15,12,26,28.1,74.4,193,212,634,861,349,0,4/12/2026 15:13
8128,3/15/2026 12:27,2026,3,15,12,27,28,74.5,184,202,588,898,411,0,4/12/2026 15:13
8129,3/15/2026 12:28,2026,3,15,12,28,28,74.6,188,207,680,711,411,0,4/12/2026 15:13
8130,3/15/2026 12:29,2026,3,15,12,29,28,74.6,187,208,602,876,372,0,4/12/2026 15:13
8131,3/15/2026 12:30,2026,3,15,12,30,28,74.6,183,203,619,792,416,0,4/12/2026 15:13
8132,3/15/2026 12:31,2026,3,15,12,31,28.1,74.6,185,205,606,892,395,0,4/12/2026 15:13
8133,3/15/2026 12:32,2026,3,15,12,32,28.1,74.5,196,218,549,890,412,0,4/12/2026 15:13
8134,3/15/2026 12:33,2026,3,15,12,33,28.1,74.6,191,210,543,895,433,0,4/12/2026 15:13
8135,3/15/2026 12:34,2026,3,15,12,34,28.1,74.7,189,210,550,894,366,0,4/12/2026 15:13
8136,3/15/2026 12:35,2026,3,15,12,35,28.1,74.7,179,195,611,905,319,0,4/12/2026 15:13
8137,3/15/2026 12:36,2026,3,15,12,36,28.1,74.6,183,201,633,892,406,0,4/12/2026 15:13
8138,3/15/2026 12:37,2026,3,15,12,37,28.1,74.8,186,205,609,899,470,0,4/12/2026 15:13
8139,3/15/2026 12:38,2026,3,15,12,38,28.2,74.6,185,205,614,896,375,0,4/12/2026 15:13
8140,3/15/2026 12:39,2026,3,15,12,39,28.1,74.7,179,197,697,902,415,0,4/12/2026 15:13
8141,3/15/2026 12:40,2026,3,15,12,40,28.1,74.6,185,204,518,813,371,0,4/12/2026 15:13
8142,3/15/2026 12:41,2026,3,15,12,41,28.1,74.8,192,212,607,811,409,0,4/12/2026 15:13
8143,3/15/2026 12:42,2026,3,15,12,42,28.2,74.7,189,208,615,717,415,0,4/12/2026 15:13
8144,3/15/2026 12:43,2026,3,15,12,43,28.1,74.8,191,210,615,763,433,0,4/12/2026 15:13
8145,3/15/2026 12:44,2026,3,15,12,44,28.1,75.1,188,206,596,857,499,0,4/12/2026 15:13
8146,3/15/2026 12:45,2026,3,15,12,45,28.2,74.8,198,221,832,1064,427,0,4/12/2026 15:13
8147,3/15/2026 12:46,2026,3,15,12,46,28.4,73.3,188,208,743,930,429,0,4/12/2026 15:13
8148,3/15/2026 12:47,2026,3,15,12,47,28.6,71.8,186,206,737,953,412,0,4/12/2026 15:13
8149,3/15/2026 12:48,2026,3,15,12,48,28.5,72.5,200,222,652,800,449,0,4/12/2026 15:13
8150,3/15/2026 12:49,2026,3,15,12,49,28.5,73.1,209,232,730,958,419,0,4/12/2026 15:13
8151,3/15/2026 12:50,2026,3,15,12,50,28.4,73.6,221,246,745,992,373,0,4/12/2026 15:13
8152,3/15/2026 12:51,2026,3,15,12,51,28.4,74.1,228,254,706,994,417,0,4/12/2026 15:13
8153,3/15/2026 12:52,2026,3,15,12,52,28.3,74.5,236,259,636,977,414,0,4/12/2026 15:13
8154,3/15/2026 12:53,2026,3,15,12,53,28.2,75,235,261,737,1014,413,0,4/12/2026 15:13
8155,3/15/2026 12:54,2026,3,15,12,54,28.3,75,241,267,726,1011,378,0,4/12/2026 15:13
8156,3/15/2026 12:55,2026,3,15,12,55,28.3,75.2,239,265,656,939,402,0,4/12/2026 15:13
8157,3/15/2026 12:56,2026,3,15,12,56,28.3,75.2,244,274,720,983,336,0,4/12/2026 15:13
8158,3/15/2026 12:57,2026,3,15,12,57,28.2,75.3,236,261,729,949,416,0,4/12/2026 15:13
8159,3/15/2026 12:58,2026,3,15,12,58,28.3,75.4,240,267,715,1005,414,0,4/12/2026 15:13
8160,3/15/2026 12:59,2026,3,15,12,59,28.2,75.5,233,258,727,999,417,0,4/12/2026 15:13
8161,3/15/2026 13:00,2026,3,15,13,0,28.2,75.7,224,248,706,1006,408,0,4/12/2026 15:13
8162,3/15/2026 13:01,2026,3,15,13,1,28.2,75.8,235,259,653,999,414,0,4/12/2026 15:13
8163,3/15/2026 13:02,2026,3,15,13,2,28.2,75.8,226,251,728,890,415,0,4/12/2026 15:13
8164,3/15/2026 13:03,2026,3,15,13,3,28.2,75.9,228,254,631,998,422,0,4/12/2026 15:13
8165,3/15/2026 13:04,2026,3,15,13,4,28.2,75.9,237,263,785,989,428,0,4/12/2026 15:13
8166,3/15/2026 13:05,2026,3,15,13,5,28.2,75.8,225,248,732,1004,439,0,4/12/2026 15:13
8167,3/15/2026 13:06,2026,3,15,13,6,28.2,76,228,252,693,1004,415,0,4/12/2026 15:13
8168,3/15/2026 13:07,2026,3,15,13,7,28.2,76.1,222,245,702,1009,407,0,4/12/2026 15:13
8169,3/15/2026 13:08,2026,3,15,13,8,28.2,76.2,229,251,733,1000,417,0,4/12/2026 15:13
8170,3/15/2026 13:09,2026,3,15,13,9,28.2,76.1,226,248,581,1001,417,0,4/12/2026 15:13
8171,3/15/2026 13:10,2026,3,15,13,10,28.2,76.1,237,262,724,995,414,0,4/12/2026 15:13
8172,3/15/2026 13:11,2026,3,15,13,11,28.2,76.1,230,254,723,993,370,0,4/12/2026 15:13
8173,3/15/2026 13:12,2026,3,15,13,12,28.2,76.2,224,248,728,996,415,0,4/12/2026 15:13
8174,3/15/2026 13:13,2026,3,15,13,13,28.2,76.2,225,248,716,987,417,0,4/12/2026 15:13
8175,3/15/2026 13:14,2026,3,15,13,14,28.1,76.3,231,255,739,990,408,0,4/12/2026 15:13
8176,3/15/2026 13:15,2026,3,15,13,15,28.2,76.3,230,254,705,999,419,0,4/12/2026 15:13
8177,3/15/2026 13:16,2026,3,15,13,16,28.2,76.5,223,245,749,976,349,0,4/12/2026 15:13
8178,3/15/2026 13:17,2026,3,15,13,17,28.2,76.3,240,265,718,1035,357,0,4/12/2026 15:13
8179,3/15/2026 13:18,2026,3,15,13,18,28.2,76.3,230,253,709,996,416,0,4/12/2026 15:13
8180,3/15/2026 13:19,2026,3,15,13,19,28.3,76,226,251,720,996,422,0,4/12/2026 15:13
8181,3/15/2026 13:20,2026,3,15,13,20,28.3,76,231,258,650,992,417,0,4/12/2026 15:13
8182,3/15/2026 13:21,2026,3,15,13,21,28.3,76.1,218,242,716,984,414,0,4/12/2026 15:13
8183,3/15/2026 13:22,2026,3,15,13,22,28.3,76,216,240,737,993,401,0,4/12/2026 15:13
8184,3/15/2026 13:23,2026,3,15,13,23,28.3,76.2,216,238,714,988,408,0,4/12/2026 15:13
8185,3/15/2026 13:24,2026,3,15,13,24,28.2,76.4,218,240,721,984,338,0,4/12/2026 15:13
8186,3/15/2026 13:25,2026,3,15,13,25,28.2,76.3,217,240,713,1004,375,0,4/12/2026 15:13
8187,3/15/2026 13:26,2026,3,15,13,26,28.2,76.3,225,249,714,960,412,0,4/12/2026 15:13
8188,3/15/2026 13:27,2026,3,15,13,27,28.3,76.2,229,253,734,1033,411,0,4/12/2026 15:13
8189,3/15/2026 13:28,2026,3,15,13,28,28.2,76.5,225,248,709,970,420,0,4/12/2026 15:13
8190,3/15/2026 13:29,2026,3,15,13,29,28.3,76.2,227,249,710,967,401,0,4/12/2026 15:13
8191,3/15/2026 13:30,2026,3,15,13,30,28.3,76.2,230,254,700,981,414,0,4/12/2026 15:13
8192,3/15/2026 13:31,2026,3,15,13,31,28.2,76.3,224,246,700,937,415,0,4/12/2026 15:13
8193,3/15/2026 13:32,2026,3,15,13,32,28.2,76.4,209,230,743,920,405,0,4/12/2026 15:13
8194,3/15/2026 13:33,2026,3,15,13,33,28.2,76.3,226,250,709,956,418,0,4/12/2026 15:13
8195,3/15/2026 13:34,2026,3,15,13,34,28.2,76.6,220,242,704,966,376,0,4/12/2026 15:13
8196,3/15/2026 13:35,2026,3,15,13,35,28.2,76.5,220,242,696,872,414,0,4/12/2026 15:13
8197,3/15/2026 13:36,2026,3,15,13,36,28.2,76.5,222,246,680,976,414,0,4/12/2026 15:13
8198,3/15/2026 13:37,2026,3,15,13,37,28.2,76.5,222,245,696,957,403,0,4/12/2026 15:13
8199,3/15/2026 13:38,2026,3,15,13,38,28.2,76.5,218,240,695,979,410,0,4/12/2026 15:13
8200,3/15/2026 13:39,2026,3,15,13,39,28.2,76.5,216,237,762,964,409,0,4/12/2026 15:13
8201,3/15/2026 13:40,2026,3,15,13,40,28.2,76.6,214,236,619,965,337,0,4/12/2026 15:13
8202,3/15/2026 13:41,2026,3,15,13,41,28.2,76.6,216,239,682,962,352,0,4/12/2026 15:13
8203,3/15/2026 13:42,2026,3,15,13,42,28.2,76.6,215,237,774,948,411,0,4/12/2026 15:13
8204,3/15/2026 13:43,2026,3,15,13,43,28.2,76.6,217,239,698,959,413,0,4/12/2026 15:13
8205,3/15/2026 13:44,2026,3,15,13,44,28.2,76.6,218,241,677,949,378,0,4/12/2026 15:13
8206,3/15/2026 13:45,2026,3,15,13,45,28.2,76.6,229,253,822,941,398,0,4/12/2026 15:13
8207,3/15/2026 13:46,2026,3,15,13,46,28.2,76.5,227,251,702,861,373,0,4/12/2026 15:13
8208,3/15/2026 13:47,2026,3,15,13,47,28.2,76.6,232,255,692,892,420,0,4/12/2026 15:13
8209,3/15/2026 13:48,2026,3,15,13,48,28.2,76.7,224,247,663,859,417,0,4/12/2026 15:13
8210,3/15/2026 13:49,2026,3,15,13,49,28.2,76.6,237,263,695,952,391,0,4/12/2026 15:13
8211,3/15/2026 13:50,2026,3,15,13,50,28.2,76.6,222,245,694,955,415,0,4/12/2026 15:13
8212,3/15/2026 13:51,2026,3,15,13,51,28.2,76.7,225,248,693,837,373,0,4/12/2026 15:13
8213,3/15/2026 13:52,2026,3,15,13,52,28.2,76.7,218,240,693,926,310,0,4/12/2026 15:13
8214,3/15/2026 13:53,2026,3,15,13,53,28.2,76.6,212,233,671,946,413,0,4/12/2026 15:13
8215,3/15/2026 13:54,2026,3,15,13,54,28.2,76.7,223,240,692,943,312,0,4/12/2026 15:13
8216,3/15/2026 13:55,2026,3,15,13,55,28.2,76.5,217,239,686,942,366,0,4/12/2026 15:13
8217,3/15/2026 13:56,2026,3,15,13,56,28.2,76.7,222,244,679,944,362,0,4/12/2026 15:13
8218,3/15/2026 13:57,2026,3,15,13,57,28.2,76.6,222,243,702,939,368,0,4/12/2026 15:13
8219,3/15/2026 13:58,2026,3,15,13,58,28.2,76.6,220,242,653,955,413,0,4/12/2026 15:13
8220,3/15/2026 13:59,2026,3,15,13,59,28.2,76.7,219,241,651,934,349,0,4/12/2026 15:13
8221,3/15/2026 14:00,2026,3,15,14,0,28.2,76.7,235,259,600,670,374,0,4/12/2026 15:13
8222,3/15/2026 14:01,2026,3,15,14,1,28.1,76.7,226,250,620,937,399,0,4/12/2026 15:13
8223,3/15/2026 14:02,2026,3,15,14,2,28.2,76.7,216,236,671,943,409,0,4/12/2026 15:13
8224,3/15/2026 14:03,2026,3,15,14,3,28.1,76.6,215,237,685,841,447,0,4/12/2026 15:13
8225,3/15/2026 14:04,2026,3,15,14,4,28.1,76.6,226,250,669,920,415,0,4/12/2026 15:13
8226,3/15/2026 14:05,2026,3,15,14,5,28.2,76.5,220,243,626,931,417,0,4/12/2026 15:13
8227,3/15/2026 14:06,2026,3,15,14,6,28.2,76.7,221,243,610,945,415,0,4/12/2026 15:13
8228,3/15/2026 14:07,2026,3,15,14,7,28.1,76.7,230,254,617,937,360,0,4/12/2026 15:13
8229,3/15/2026 14:08,2026,3,15,14,8,28.2,76.8,223,246,685,923,361,0,4/12/2026 15:13
8230,3/15/2026 14:09,2026,3,15,14,9,28.1,76.7,214,236,682,928,420,0,4/12/2026 15:13
8231,3/15/2026 14:10,2026,3,15,14,10,28.1,76.8,230,255,676,928,445,0,4/12/2026 15:13
8232,3/15/2026 14:11,2026,3,15,14,11,28.2,76.9,216,240,679,934,398,0,4/12/2026 15:13
8233,3/15/2026 14:12,2026,3,15,14,12,28.1,76.8,212,236,680,915,424,0,4/12/2026 15:13
8234,3/15/2026 14:13,2026,3,15,14,13,28.2,76.8,220,242,679,927,439,0,4/12/2026 15:13
8235,3/15/2026 14:14,2026,3,15,14,14,28.2,76.7,226,249,673,847,417,0,4/12/2026 15:13
8236,3/15/2026 14:16,2026,3,15,14,16,28.1,76.8,218,240,609,926,415,0,4/12/2026 15:13
8237,3/15/2026 14:17,2026,3,15,14,17,28.1,76.7,228,252,669,899,430,0,4/12/2026 15:13
8238,3/15/2026 14:18,2026,3,15,14,18,28.1,76.8,234,258,661,921,411,0,4/12/2026 15:13
8239,3/15/2026 14:19,2026,3,15,14,19,28.1,76.9,226,250,688,933,414,0,4/12/2026 15:13
8240,3/15/2026 14:20,2026,3,15,14,20,28.1,76.8,229,252,665,916,411,0,4/12/2026 15:13
8241,3/15/2026 14:21,2026,3,15,14,21,28.1,76.9,224,247,605,917,418,0,4/12/2026 15:13
8242,3/15/2026 14:22,2026,3,15,14,22,28.2,76.3,224,247,675,783,359,0,4/12/2026 15:13
8243,3/15/2026 14:23,2026,3,15,14,23,28.1,76.7,222,246,693,800,415,0,4/12/2026 15:13
8244,3/15/2026 14:24,2026,3,15,14,24,28.1,76.7,229,252,665,920,416,0,4/12/2026 15:13
8245,3/15/2026 14:25,2026,3,15,14,25,28.1,76.9,225,249,671,913,417,0,4/12/2026 15:13
8246,3/15/2026 14:26,2026,3,15,14,26,28.1,75.3,226,252,652,1054,408,0,4/12/2026 15:13
8247,3/15/2026 14:27,2026,3,15,14,27,28.2,76.1,222,243,649,887,367,0,4/12/2026 15:13
8248,3/15/2026 14:28,2026,3,15,14,28,28.2,69.4,225,256,527,681,403,0,4/12/2026 15:13
8249,3/15/2026 14:29,2026,3,15,14,29,28.4,67.3,317,351,575,634,408,0,4/12/2026 15:13
8250,3/15/2026 14:30,2026,3,15,14,30,28.4,63.7,412,451,561,693,406,0,4/12/2026 15:13
8251,3/15/2026 14:31,2026,3,15,14,31,28.4,60.7,945,475,561,682,416,0,4/12/2026 15:13
8252,3/15/2026 14:32,2026,3,15,14,32,28.4,63.1,431,469,510,622,398,0,4/12/2026 15:13
8253,3/15/2026 14:33,2026,3,15,14,33,28.4,62.7,402,443,564,664,415,0,4/12/2026 15:13
8254,3/15/2026 14:34,2026,3,15,14,34,28.5,62.5,391,431,553,673,401,0,4/12/2026 15:13
8255,3/15/2026 14:35,2026,3,15,14,35,28.5,61.2,392,430,546,643,416,0,4/12/2026 15:13
8256,3/15/2026 14:36,2026,3,15,14,36,28.5,60.7,394,430,552,648,406,0,4/12/2026 15:13
8257,3/15/2026 14:37,2026,3,15,14,37,28.5,62,380,417,519,640,425,0,4/12/2026 15:13
8258,3/15/2026 14:38,2026,3,15,14,38,28.4,60.5,387,424,534,534,371,0,4/12/2026 15:13
8259,3/15/2026 14:39,2026,3,15,14,39,28.4,60.2,376,415,540,644,374,0,4/12/2026 15:13
8260,3/15/2026 14:40,2026,3,15,14,40,28.4,60.1,376,408,541,613,376,0,4/12/2026 15:13
8261,3/15/2026 14:41,2026,3,15,14,41,28.4,60,378,414,548,641,419,0,4/12/2026 15:13
8262,3/15/2026 14:42,2026,3,15,14,42,28.4,59.4,389,425,551,620,313,0,4/12/2026 15:13
8263,3/15/2026 14:43,2026,3,15,14,43,28.4,59.4,387,425,537,567,366,0,4/12/2026 15:13
8264,3/15/2026 14:44,2026,3,15,14,44,28.4,58,363,395,534,575,417,0,4/12/2026 15:13
8265,3/15/2026 14:45,2026,3,15,14,45,28.4,58.3,394,431,547,659,419,0,4/12/2026 15:13
8266,3/15/2026 14:46,2026,3,15,14,46,28.3,57.3,380,415,547,692,353,0,4/12/2026 15:13
8267,3/15/2026 14:47,2026,3,15,14,47,28.3,56.4,363,398,538,594,412,0,4/12/2026 15:13
8268,3/15/2026 14:48,2026,3,15,14,48,28.2,56.6,306,406,535,607,425,0,4/12/2026 15:13
8269,3/15/2026 14:49,2026,3,15,14,49,28.2,57.3,374,414,530,631,412,0,4/12/2026 15:13
8270,3/15/2026 14:50,2026,3,15,14,50,28.1,56.2,360,395,532,578,374,0,4/12/2026 15:13
8271,3/15/2026 14:51,2026,3,15,14,51,28.1,57.8,396,476,530,560,458,0,4/12/2026 15:13
8272,3/15/2026 14:52,2026,3,15,14,52,28.2,58.6,389,434,537,638,415,0,4/12/2026 15:13
8273,3/15/2026 14:53,2026,3,15,14,53,28.2,58.5,406,503,545,651,414,0,4/12/2026 15:13
8274,3/15/2026 14:54,2026,3,15,14,54,28.1,60.7,425,471,544,615,430,0,4/12/2026 15:13
8275,3/15/2026 14:55,2026,3,15,14,55,28.1,62,420,470,547,687,409,0,4/12/2026 15:13
8276,3/15/2026 14:56,2026,3,15,14,56,28.1,64.8,416,462,549,721,409,0,4/12/2026 15:13
8277,3/15/2026 14:57,2026,3,15,14,57,28,66,443,493,576,676,413,0,4/12/2026 15:13
8278,3/15/2026 14:58,2026,3,15,14,58,28,64.9,484,541,556,707,413,0,4/12/2026 15:13
8279,3/15/2026 14:59,2026,3,15,14,59,28,66.2,470,521,446,780,367,0,4/12/2026 15:13
8280,3/15/2026 15:00,2026,3,15,15,0,28,66.2,530,591,506,693,412,0,4/12/2026 15:13
8281,3/15/2026 15:01,2026,3,15,15,1,28,59.1,431,476,537,621,418,0,4/12/2026 15:13
8282,3/15/2026 15:02,2026,3,15,15,2,28,58.7,435,476,522,620,438,0,4/12/2026 15:13
8283,3/15/2026 15:03,2026,3,15,15,3,27.9,58.1,426,471,536,651,423,0,4/12/2026 15:13
8284,3/15/2026 15:04,2026,3,15,15,4,27.9,57.5,404,445,532,579,449,0,4/12/2026 15:13
8285,3/15/2026 15:05,2026,3,15,15,5,27.9,57.8,409,449,488,604,410,0,4/12/2026 15:13
8286,3/15/2026 15:06,2026,3,15,15,6,27.9,61.2,434,485,534,626,438,0,4/12/2026 15:13
8287,3/15/2026 15:07,2026,3,15,15,7,27.9,62.6,425,467,535,652,417,0,4/12/2026 15:13
8288,3/15/2026 15:08,2026,3,15,15,8,27.8,64.1,439,482,542,675,410,0,4/12/2026 15:13
8289,3/15/2026 15:09,2026,3,15,15,9,27.8,65.1,451,497,546,609,451,0,4/12/2026 15:13
8290,3/15/2026 15:10,2026,3,15,15,10,27.8,67.1,470,515,552,691,474,0,4/12/2026 15:13
8291,3/15/2026 15:11,2026,3,15,15,11,27.8,66.7,463,514,553,728,381,0,4/12/2026 15:13
8292,3/15/2026 15:12,2026,3,15,15,12,27.8,66.7,474,525,558,721,413,0,4/12/2026 15:13
8293,3/15/2026 15:13,2026,3,15,15,13,27.9,67.1,495,548,562,761,418,0,4/12/2026 15:13
8294,3/15/2026 15:14,2026,3,15,15,14,27.9,67,502,554,578,740,416,0,4/12/2026 15:13
8295,3/15/2026 15:15,2026,3,15,15,15,27.9,67.5,483,534,523,786,383,0,4/12/2026 15:13
8296,3/15/2026 15:16,2026,3,15,15,16,27.9,68.1,485,538,563,710,408,0,4/12/2026 15:13
8297,3/15/2026 15:17,2026,3,15,15,17,27.9,68.3,502,557,563,773,373,0,4/12/2026 15:13
8298,3/15/2026 15:18,2026,3,15,15,18,27.9,68.3,483,541,566,785,416,0,4/12/2026 15:13
8299,3/15/2026 15:19,2026,3,15,15,19,27.9,68.5,486,546,558,776,390,0,4/12/2026 15:13
8300,3/15/2026 15:20,2026,3,15,15,20,28,66.7,472,529,557,739,417,0,4/12/2026 15:13
8301,3/15/2026 15:21,2026,3,15,15,21,28,67.5,496,552,561,752,400,0,4/12/2026 15:13
8302,3/15/2026 15:22,2026,3,15,15,22,28,68.5,476,530,564,779,410,0,4/12/2026 15:13
8303,3/15/2026 15:23,2026,3,15,15,23,28,67.8,486,545,560,764,379,0,4/12/2026 15:13
8304,3/15/2026 15:24,2026,3,15,15,24,28,67.2,455,504,560,751,417,0,4/12/2026 15:13
8305,3/15/2026 15:25,2026,3,15,15,25,28,67,474,527,568,756,374,0,4/12/2026 15:13
8306,3/15/2026 15:26,2026,3,15,15,26,28.1,66.8,489,538,573,718,404,0,4/12/2026 15:13
8307,3/15/2026 15:27,2026,3,15,15,27,28,60.5,404,448,487,683,418,0,4/12/2026 15:13
8308,3/15/2026 15:28,2026,3,15,15,28,27.8,58.9,407,445,527,562,399,0,4/12/2026 15:13
8309,3/15/2026 15:29,2026,3,15,15,29,27.6,58.2,406,445,523,559,373,0,4/12/2026 15:13
8310,3/15/2026 15:30,2026,3,15,15,30,27.6,58.6,410,449,527,620,411,0,4/12/2026 15:13
8311,3/15/2026 15:31,2026,3,15,15,31,27.5,59,415,456,509,639,388,0,4/12/2026 15:13
8312,3/15/2026 15:32,2026,3,15,15,32,27.5,59.2,410,448,527,591,368,0,4/12/2026 15:13
8313,3/15/2026 15:33,2026,3,15,15,33,27.4,59.2,401,441,524,530,412,0,4/12/2026 15:13
8314,3/15/2026 15:34,2026,3,15,15,34,27.3,58.3,407,447,511,585,417,0,4/12/2026 15:13
8315,3/15/2026 15:35,2026,3,15,15,35,27.3,59.1,403,443,487,582,429,0,4/12/2026 15:13
8316,3/15/2026 15:36,2026,3,15,15,36,27.3,58.6,399,442,465,550,412,0,4/12/2026 15:13
8317,3/15/2026 15:37,2026,3,15,15,37,27.3,58.5,393,429,524,586,409,0,4/12/2026 15:13
8318,3/15/2026 15:38,2026,3,15,15,38,27.2,58.3,388,427,525,577,373,0,4/12/2026 15:13
8319,3/15/2026 15:39,2026,3,15,15,39,27.1,58.4,393,433,524,557,403,0,4/12/2026 15:13
8320,3/15/2026 15:40,2026,3,15,15,40,27.1,59.2,393,433,503,588,373,0,4/12/2026 15:13
8321,3/15/2026 15:41,2026,3,15,15,41,25,50,404,451,472,582,416,0,4/12/2026 15:13
8322,3/15/2026 15:42,2026,3,15,15,42,27,59.2,412,454,480,577,411,0,4/12/2026 15:13
8323,3/15/2026 15:43,2026,3,15,15,43,26.9,59.3,414,457,524,584,411,0,4/12/2026 15:13
8324,3/15/2026 15:44,2026,3,15,15,44,26.9,59.4,413,459,525,560,413,0,4/12/2026 15:13
8325,3/15/2026 15:45,2026,3,15,15,45,26.8,59.5,405,447,527,579,464,0,4/12/2026 15:13
8326,3/15/2026 15:46,2026,3,15,15,46,26.8,59.4,410,457,518,563,434,0,4/12/2026 15:13
8327,3/15/2026 15:47,2026,3,15,15,47,26.7,59.9,415,457,472,525,439,0,4/12/2026 15:13
8328,3/15/2026 15:48,2026,3,15,15,48,26.7,59.8,405,447,471,527,358,0,4/12/2026 15:13
8329,3/15/2026 15:49,2026,3,15,15,49,26.7,59.9,435,479,527,588,416,0,4/12/2026 15:13
8330,3/15/2026 15:50,2026,3,15,15,50,26.6,60.1,428,472,516,527,374,0,4/12/2026 15:13
8331,3/15/2026 15:51,2026,3,15,15,51,26.6,60.2,434,481,522,572,406,0,4/12/2026 15:13
8332,3/15/2026 15:52,2026,3,15,15,52,26.6,60.1,424,470,519,580,410,0,4/12/2026 15:13
8333,3/15/2026 15:53,2026,3,15,15,53,26.6,60.3,420,461,599,550,472,0,4/12/2026 15:13
8334,3/15/2026 15:54,2026,3,15,15,54,26.5,60.4,430,475,499,526,399,0,4/12/2026 15:13
8335,3/15/2026 15:55,2026,3,15,15,55,26.6,59.6,423,469,521,568,395,0,4/12/2026 15:13
8336,3/15/2026 15:56,2026,3,15,15,56,26.5,60,408,452,524,586,411,0,4/12/2026 15:13
8337,3/15/2026 15:57,2026,3,15,15,57,26.6,59.5,408,452,458,577,374,0,4/12/2026 15:13
8338,3/15/2026 15:58,2026,3,15,15,58,26.6,59.4,418,461,520,581,406,0,4/12/2026 15:13
8339,3/15/2026 15:59,2026,3,15,15,59,26.6,60.3,429,587,465,590,416,0,4/12/2026 15:13
8340,3/15/2026 16:00,2026,3,15,16,0,26.8,61.4,418,465,530,605,414,0,4/12/2026 15:13
8341,3/15/2026 16:01,2026,3,15,16,1,27,62.1,419,462,534,623,474,0,4/12/2026 15:13
8342,3/15/2026 16:02,2026,3,15,16,2,27.1,62.5,409,454,480,626,370,0,4/12/2026 15:13
8343,3/15/2026 16:03,2026,3,15,16,3,27.2,63,412,457,531,653,407,0,4/12/2026 15:13
8344,3/15/2026 16:04,2026,3,15,16,4,27.2,63.1,400,447,538,611,408,0,4/12/2026 15:13
8345,3/15/2026 16:05,2026,3,15,16,5,27.3,63.9,391,450,487,651,418,0,4/12/2026 15:13
8346,3/15/2026 16:06,2026,3,15,16,6,27.3,63.8,395,505,532,586,374,0,4/12/2026 15:13
8347,3/15/2026 16:07,2026,3,15,16,7,27.3,63.3,380,424,550,683,412,0,4/12/2026 15:13
8348,3/15/2026 16:08,2026,3,15,16,8,27.4,63.2,382,425,543,646,417,0,4/12/2026 15:13
8349,3/15/2026 16:09,2026,3,15,16,9,27.4,63.4,368,412,499,646,417,0,4/12/2026 15:13
8350,3/15/2026 16:10,2026,3,15,16,10,27.4,63.5,364,407,547,587,410,0,4/12/2026 15:13
8351,3/15/2026 16:11,2026,3,15,16,11,27.5,63.4,364,409,540,657,374,0,4/12/2026 15:13
8352,3/15/2026 16:12,2026,3,15,16,12,27.5,62.9,385,428,537,648,477,0,4/12/2026 15:13
8353,3/15/2026 16:13,2026,3,15,16,13,27.5,63.2,366,407,534,646,381,0,4/12/2026 15:13
8354,3/15/2026 16:14,2026,3,15,16,14,27.5,63.3,395,440,534,704,415,0,4/12/2026 15:13
8355,3/15/2026 16:15,2026,3,15,16,15,27.5,63.3,422,468,531,583,412,0,4/12/2026 15:13
8356,3/15/2026 16:16,2026,3,15,16,16,27.4,63.3,467,523,535,647,464,0,4/12/2026 15:13
8357,3/15/2026 16:17,2026,3,15,16,17,27.5,63.6,459,513,540,648,416,0,4/12/2026 15:13
8358,3/15/2026 16:18,2026,3,15,16,18,27.6,63.4,418,467,487,640,367,0,4/12/2026 15:13
8359,3/15/2026 16:19,2026,3,15,16,19,27.6,63.4,405,454,543,643,376,0,4/12/2026 15:13
8360,3/15/2026 16:20,2026,3,15,16,20,27.6,63.6,393,436,537,653,415,0,4/12/2026 15:13
8361,3/15/2026 16:21,2026,3,15,16,21,27.6,63.2,402,448,533,692,416,0,4/12/2026 15:13
8362,3/15/2026 16:22,2026,3,15,16,22,27.6,63.6,394,438,478,648,413,0,4/12/2026 15:13
8363,3/15/2026 16:23,2026,3,15,16,23,27.6,63.6,408,458,468,584,428,0,4/12/2026 15:13
8364,3/15/2026 16:24,2026,3,15,16,24,27.6,63.7,399,445,531,630,421,0,4/12/2026 15:13
8365,3/15/2026 16:25,2026,3,15,16,25,27.6,63.3,396,442,479,579,373,0,4/12/2026 15:13
