reading_time,pm25,pm10,co,lpg,hydrogen,temperature,humidity,anomaly_score
2026-03-28 16:42:31,500.0,600.0,0.479,0.409,0.379,24.6,64.9,-0.5536881428461604
2026-03-11 02:23:23,67.0,102.0,0.366,0.363,0.295,21.5,75.0,-0.553644908987106
2026-03-11 04:22:56,142.0,249.0,0.392,0.376,0.294,21.9,79.7,-0.5536265907237771
2026-03-13 10:27:18,500.0,600.0,0.865,0.498,0.305,27.2,78.6,-0.5536107463041106
2026-04-01 19:18:15,404.0,445.0,0.547,0.494,0.388,25.0,50.0,-0.5535417110478688
2026-03-17 01:11:11,280.0,564.0,0.716,0.484,0.343,25.7,66.6,-0.5535158695205985
2026-03-18 04:40:47,500.0,574.0,0.5,0.431,0.342,24.3,71.1,-0.5535053334460514
2026-03-13 10:16:46,500.0,600.0,0.875,0.502,0.313,27.1,78.9,-0.5534389185514053
2026-03-11 02:32:58,61.0,94.0,0.362,0.37,0.302,21.6,75.2,-0.5534372051044663
2026-04-04 03:33:51,22.0,33.0,0.977,0.553,0.399,25.8,71.0,-0.5534035439216668
2026-03-29 11:47:56,40.0,600.0,0.695,0.517,0.384,26.9,76.2,-0.5534022549683829
2026-03-30 19:35:01,208.0,220.0,0.899,0.533,0.389,25.0,50.0,-0.5534000777976381
2026-03-19 05:18:25,295.0,600.0,0.757,0.512,0.315,26.1,72.4,-0.5533992558060238
2026-04-04 13:34:24,282.0,351.0,0.986,0.545,0.405,29.5,66.0,-0.5533845987678762
2026-03-11 04:39:02,118.0,256.0,0.385,0.37,0.299,22.5,79.1,-0.5533387129234298
2026-03-11 03:43:39,279.0,379.0,0.39,0.373,0.298,21.7,75.1,-0.553292627957859
2026-03-14 05:12:26,429.0,477.0,0.409,0.414,0.323,24.1,77.1,-0.553207854892931
2026-03-13 10:17:16,500.0,600.0,0.874,0.507,0.313,27.1,78.6,-0.5531422068205013
2026-03-18 10:44:03,57.0,203.0,0.785,0.455,0.316,27.5,74.9,-0.5531172712374831
2026-03-16 04:58:43,500.0,574.0,0.431,0.43,0.338,23.6,73.4,-0.553113161689643
2026-03-11 21:35:40,321.0,600.0,0.571,0.484,0.295,25.5,70.7,-0.5530918261188693
2026-03-27 11:50:24,244.0,555.0,0.812,0.489,0.369,26.9,83.0,-0.5530878324627075
2026-03-24 06:11:41,500.0,600.0,0.616,0.468,0.391,23.0,78.0,-0.5530870568592321
2026-03-14 05:29:16,500.0,591.0,0.479,0.421,0.322,25.0,75.2,-0.553035719537171
2026-03-16 05:08:48,484.0,533.0,0.482,0.383,0.335,23.3,74.2,-0.5530291971482967
2026-03-14 12:20:58,500.0,600.0,0.889,0.518,0.317,28.0,74.3,-0.553005352260622
2026-03-16 05:00:44,500.0,600.0,0.481,0.427,0.327,23.5,73.6,-0.5530004014370515
2026-03-13 10:38:52,500.0,600.0,0.816,0.398,0.283,27.5,77.0,-0.5529569648393484
2026-03-27 08:29:39,500.0,600.0,0.586,0.452,0.364,24.9,85.6,-0.5529522564294946
2026-03-09 03:58:22,118.0,138.0,0.348,0.353,0.276,21.6,77.2,-0.552941154677337
2026-03-16 12:43:03,469.0,543.0,0.976,0.564,0.346,28.3,73.7,-0.5529331785318999
2026-04-04 13:21:49,316.0,439.0,1.044,0.584,0.366,29.6,67.3,-0.5529166501808137
2026-04-01 19:06:17,500.0,594.0,0.466,0.417,0.343,24.1,71.3,-0.5528643140998856
2026-03-14 05:11:56,443.0,488.0,0.488,0.44,0.405,24.2,77.4,-0.5528398090348304
2026-03-16 13:30:34,330.0,365.0,0.942,0.54,0.347,25.0,50.0,-0.5528306993968374
2026-03-09 11:58:18,464.0,576.0,0.496,0.363,0.252,26.5,72.3,-0.5528140821415363
2026-03-13 09:54:31,500.0,600.0,0.886,0.516,0.283,27.4,74.8,-0.5527999350082102
2026-03-21 19:58:02,500.0,420.0,0.803,0.513,0.358,26.8,71.8,-0.5527961417700824
2026-03-27 11:45:02,251.0,564.0,0.812,0.488,0.372,27.0,82.1,-0.5527722791716361
2026-03-11 03:59:15,115.0,183.0,0.386,0.372,0.298,21.2,77.6,-0.5526975108917849
2026-03-17 04:11:00,402.0,446.0,0.408,0.415,0.342,21.8,71.5,-0.5526905486005373
2026-03-09 04:06:26,88.0,122.0,0.349,0.359,0.276,21.7,77.4,-0.5526789417415877
2026-04-04 13:19:19,259.0,280.0,1.107,0.61,0.406,29.5,65.9,-0.5526638753658578
2026-03-18 16:52:38,488.0,599.0,0.513,0.473,0.347,26.6,63.6,-0.5526629492998049
2026-03-16 12:42:33,479.0,538.0,0.977,0.562,0.346,28.3,73.7,-0.5526582019782507
2026-03-28 14:34:31,67.0,8.0,0.521,0.45,0.384,27.3,56.3,-0.5526560799164356
2026-03-13 10:39:52,500.0,600.0,0.834,0.584,0.312,27.4,77.6,-0.5526517941205619
2026-03-13 09:59:02,500.0,600.0,0.83,0.507,0.315,27.4,76.1,-0.5526198548529644
2026-03-22 04:52:12,500.0,600.0,0.482,0.537,0.355,24.1,73.9,-0.552593833418598
2026-03-17 04:37:50,459.0,514.0,0.483,0.469,0.338,22.6,76.1,-0.5525664109252013
2026-03-11 03:02:42,74.0,126.0,0.369,0.373,0.294,21.7,74.5,-0.5525416267548402
2026-03-22 05:11:49,439.0,485.0,0.625,0.475,0.355,23.9,75.1,-0.5525187464492634
2026-03-14 05:24:45,500.0,600.0,0.492,0.426,0.322,24.8,76.5,-0.552516077908697
2026-03-29 10:08:16,500.0,600.0,0.787,0.535,0.324,26.2,75.5,-0.552501244628076
2026-03-21 14:51:12,382.0,425.0,0.5,0.445,0.369,27.8,59.0,-0.5524676764736622
2026-03-09 04:08:57,86.0,122.0,0.351,0.359,0.276,21.7,78.3,-0.5523812185200921
2026-03-11 04:38:02,106.0,241.0,0.384,0.373,0.295,22.5,79.0,-0.552377289560767
2026-03-29 10:48:55,500.0,600.0,0.737,0.542,0.404,26.4,76.0,-0.5523577715375113
2026-03-11 04:25:28,130.0,215.0,0.384,0.378,0.295,22.0,80.4,-0.552357488598932
2026-03-20 11:09:59,221.0,238.0,0.798,0.513,0.356,25.0,50.0,-0.5523386701670382
2026-03-17 04:07:30,381.0,420.0,0.428,0.419,0.333,21.8,70.8,-0.5523247838992127
2026-03-17 04:42:26,404.0,477.0,0.452,0.429,0.294,22.7,76.6,-0.5523140083938294
2026-03-25 18:33:41,500.0,600.0,0.691,0.501,0.378,23.9,69.8,-0.5522676955881884
2026-03-27 12:03:02,225.0,542.0,0.805,0.488,0.372,27.0,82.4,-0.5522197892184552
2026-03-16 18:08:07,500.0,600.0,0.836,0.537,0.26,27.6,69.0,-0.5521958762178772
2026-03-09 03:42:06,227.0,244.0,0.33,0.329,0.274,21.9,74.4,-0.5521767045287332
2026-03-11 02:25:24,69.0,110.0,0.37,0.366,0.293,21.5,75.2,-0.5521718251722545
2026-03-11 02:58:10,69.0,118.0,0.369,0.37,0.296,21.7,75.1,-0.552163962823195
2026-03-27 12:05:32,235.0,511.0,0.791,0.487,0.372,27.0,81.9,-0.5521542675250365
2026-03-27 12:09:05,222.0,487.0,0.793,0.49,0.373,27.0,81.6,-0.5520934729170979
2026-03-14 05:08:25,421.0,466.0,0.465,0.414,0.289,24.2,77.4,-0.5520789700506067
2026-03-20 00:40:59,148.0,160.0,0.638,0.491,0.317,25.0,50.0,-0.5520633053710726
2026-03-25 00:04:24,110.0,118.0,0.649,0.495,0.363,25.0,50.0,-0.552056708963582
2026-03-11 04:22:26,151.0,271.0,0.396,0.376,0.298,21.9,79.7,-0.5520387484212081
2026-03-14 05:33:21,500.0,600.0,0.505,0.434,0.322,24.9,75.6,-0.5520330240432413
2026-03-13 10:15:12,500.0,600.0,0.867,0.516,0.313,27.0,78.1,-0.5520283399360277
2026-03-09 12:09:54,428.0,513.0,0.443,0.384,0.242,26.5,71.9,-0.552019624139878
2026-03-27 12:07:03,227.0,529.0,0.796,0.49,0.372,27.0,82.2,-0.5519896049668626
2026-03-29 11:46:26,40.0,600.0,0.756,0.51,0.386,26.9,76.3,-0.5519578275331075
2026-03-29 10:37:22,500.0,600.0,0.778,0.517,0.38,26.3,75.8,-0.5519574578586549
2026-03-14 05:28:15,500.0,600.0,0.49,0.427,0.319,25.0,75.5,-0.5519542533047429
2026-03-09 04:09:27,87.0,135.0,0.351,0.357,0.279,21.8,78.3,-0.5519515667305362
2026-03-27 11:45:33,258.0,559.0,0.819,0.489,0.369,27.0,81.9,-0.5519335655908382
2026-03-17 03:48:25,431.0,477.0,0.471,0.42,0.337,23.3,64.1,-0.5518454217020915
2026-03-27 12:06:33,216.0,484.0,0.797,0.489,0.371,27.0,82.1,-0.551817846726125
2026-03-09 04:59:49,216.0,236.0,0.28,0.372,0.273,22.5,78.7,-0.5517688732806787
2026-03-16 16:51:45,500.0,586.0,0.801,0.508,0.271,28.3,64.5,-0.5517571738380103
2026-03-09 03:56:51,111.0,127.0,0.345,0.359,0.278,21.5,77.2,-0.5517234861867234
2026-03-09 12:44:36,338.0,600.0,0.517,0.409,0.256,27.0,71.5,-0.5516987147047605
2026-03-13 10:36:22,500.0,600.0,0.704,0.525,0.317,27.4,75.9,-0.5516886851714559
2026-03-09 04:21:03,137.0,223.0,0.353,0.363,0.276,22.4,76.9,-0.5516870660915547
2026-03-29 10:18:49,500.0,600.0,0.791,0.559,0.383,26.2,75.7,-0.5516794184585264
2026-03-09 03:58:52,108.0,130.0,0.348,0.355,0.279,21.6,77.2,-0.5516254977488776
2026-03-14 12:13:56,500.0,600.0,0.943,0.539,0.325,28.1,73.4,-0.5516221701871993
2026-03-11 04:37:31,110.0,227.0,0.387,0.371,0.298,22.5,79.1,-0.5516207643079177
2026-04-02 22:08:36,272.0,290.0,0.816,0.521,0.394,25.0,50.0,-0.5516070495289099
2026-03-29 12:13:34,500.0,600.0,0.672,0.523,0.377,27.5,75.7,-0.5515810301448746
2026-03-13 10:16:13,500.0,600.0,0.874,0.497,0.311,27.0,78.4,-0.551569835830798
2026-03-16 04:49:31,500.0,595.0,0.481,0.401,0.322,23.9,72.3,-0.5515636408323539
2026-03-16 05:27:24,492.0,543.0,0.466,0.443,0.303,23.4,75.2,-0.5515534360335035
2026-03-09 04:31:40,230.0,254.0,0.295,0.347,0.274,22.0,77.8,-0.5515514657924228
2026-03-24 12:41:04,500.0,600.0,1.004,0.497,0.369,27.6,70.8,-0.5515236615868834
2026-03-29 05:41:22,198.0,600.0,0.552,0.464,0.376,24.2,71.3,-0.5515192008636101
2026-03-11 02:22:53,71.0,95.0,0.351,0.368,0.293,21.5,75.0,-0.5514991522597329
2026-03-13 10:28:49,500.0,600.0,0.853,0.517,0.316,27.1,78.5,-0.5514633168469459
2026-03-24 12:38:33,500.0,600.0,1.062,0.551,0.367,27.6,70.7,-0.5514610764388905
2026-03-25 16:05:52,402.0,600.0,0.496,0.444,0.323,25.4,66.9,-0.5514039662588872
2026-03-10 04:47:23,324.0,354.0,0.359,0.395,0.281,23.6,78.3,-0.5513785054477741
2026-03-14 05:55:07,411.0,461.0,0.562,0.371,0.289,25.3,75.4,-0.5513579814916775
2026-03-11 03:05:13,70.0,110.0,0.365,0.375,0.297,21.7,74.3,-0.5513550252509735
2026-03-09 03:52:20,95.0,106.0,0.355,0.351,0.272,21.5,76.7,-0.5513547443211047
2026-03-16 04:51:02,500.0,600.0,0.422,0.425,0.333,23.8,72.7,-0.5513439148381789
2026-03-27 12:00:59,213.0,505.0,0.798,0.488,0.367,27.0,81.9,-0.5513314404397757
2026-03-16 12:47:04,445.0,504.0,0.88,0.564,0.36,28.4,73.7,-0.5512508921579411
2026-04-01 20:09:25,310.0,600.0,0.548,0.45,0.388,23.1,73.5,-0.551240550479723
2026-03-29 11:47:26,40.0,600.0,0.699,0.462,0.36,26.9,76.2,-0.5512369265204736
2026-04-03 15:00:48,360.0,600.0,0.549,0.467,0.399,27.6,60.8,-0.5512147561192321
2026-03-16 04:53:39,500.0,600.0,0.459,0.424,0.335,23.7,73.0,-0.5511984007344894
2026-03-14 12:48:04,500.0,575.0,0.999,0.487,0.318,28.4,73.7,-0.5511848484837893
2026-03-16 05:18:19,469.0,520.0,0.473,0.425,0.331,23.5,74.7,-0.5511799272094587
2026-03-16 04:47:30,500.0,600.0,0.445,0.441,0.331,23.9,72.0,-0.5511579691401796
2026-03-29 11:48:56,40.0,600.0,0.696,0.464,0.343,26.9,76.3,-0.5511378058078712
2026-03-11 02:19:22,65.0,99.0,0.37,0.366,0.293,21.5,74.4,-0.5511221539854191
2026-03-16 12:17:18,500.0,600.0,1.106,0.543,0.331,28.3,71.9,-0.5511147172196855
2026-03-13 10:31:20,500.0,600.0,0.866,0.507,0.303,27.1,78.7,-0.5510941496409619
2026-03-14 11:40:45,335.0,600.0,0.566,0.448,0.284,27.5,74.4,-0.5510690526041141
2026-03-16 04:52:32,500.0,600.0,0.454,0.416,0.334,23.8,72.7,-0.5510625364950423
2026-03-13 11:10:08,449.0,566.0,0.521,0.404,0.255,27.9,71.5,-0.5510277139444377
2026-03-14 12:12:26,500.0,600.0,0.945,0.533,0.293,28.1,72.7,-0.5510144442097893
2026-03-14 05:25:15,500.0,600.0,0.492,0.424,0.322,24.8,76.4,-0.5509792241953683
2026-03-11 04:29:29,154.0,252.0,0.392,0.38,0.299,22.3,79.9,-0.5509525783235636
2026-03-17 04:36:19,468.0,522.0,0.485,0.426,0.355,22.7,76.2,-0.5509398154413152
2026-04-01 20:39:08,407.0,587.0,0.556,0.475,0.345,25.0,70.8,-0.5509293317606235
2026-03-16 05:23:20,467.0,518.0,0.426,0.419,0.351,23.4,74.9,-0.5508700159678777
2026-03-27 11:59:59,220.0,492.0,0.801,0.489,0.372,27.0,82.4,-0.5508638148229558
2026-03-12 18:09:28,500.0,600.0,0.78,0.525,0.268,26.5,73.5,-0.5508563835326852
2026-03-24 12:52:37,406.0,600.0,0.915,0.538,0.355,27.5,73.0,-0.5508282402103079
2026-04-05 05:47:56,452.0,494.0,0.556,0.452,0.43,24.3,73.5,-0.5508218362514888
2026-04-01 06:25:00,254.0,600.0,0.547,0.466,0.384,25.0,72.1,-0.5507814499553909
2026-03-09 04:06:56,90.0,117.0,0.35,0.358,0.276,21.7,77.5,-0.5507789741778378
2026-03-09 11:54:47,446.0,548.0,0.434,0.4,0.276,26.6,71.3,-0.5507536522397544
2026-03-18 04:04:33,256.0,429.0,0.498,0.429,0.311,23.2,73.6,-0.5507199211287923
2026-04-04 14:25:13,392.0,431.0,0.562,0.471,0.403,29.0,58.0,-0.5507133148914173
2026-03-17 03:50:55,407.0,448.0,0.452,0.403,0.385,22.7,65.8,-0.5507128003535486
2026-03-11 02:59:10,68.0,103.0,0.358,0.37,0.295,21.5,75.0,-0.5507102290669014
2026-03-13 09:43:28,500.0,600.0,0.808,0.546,0.293,27.1,74.4,-0.5507082582521001
2026-03-13 10:24:17,500.0,600.0,0.853,0.505,0.278,27.0,78.1,-0.5506989747126276
2026-03-09 04:24:34,139.0,243.0,0.368,0.364,0.28,22.6,75.9,-0.550686082338719
2026-03-17 04:17:35,435.0,356.0,0.527,0.421,0.337,22.0,73.9,-0.5506592302125932
2026-03-10 15:29:49,500.0,600.0,0.387,0.354,0.29,26.1,69.1,-0.5506574969574006
2026-03-22 05:24:24,500.0,600.0,0.683,0.473,0.362,24.0,75.9,-0.5506523985094086
2026-03-13 10:18:16,500.0,600.0,0.87,0.506,0.303,27.1,78.4,-0.5506441418260279
2026-03-27 11:57:27,234.0,546.0,0.801,0.491,0.369,26.9,82.7,-0.5506244648956402
2026-03-16 12:31:27,500.0,600.0,1.005,0.497,0.346,28.3,73.1,-0.5505470874602549
2026-03-09 03:59:53,111.0,126.0,0.355,0.349,0.276,21.5,77.4,-0.5505388331909341
2026-03-29 08:20:48,500.0,600.0,1.003,0.497,0.38,26.0,72.4,-0.5504793881486293
2026-03-13 10:30:50,500.0,600.0,0.861,0.509,0.3,27.1,78.6,-0.5503823537713891
2026-03-29 11:41:24,172.0,600.0,0.707,0.53,0.327,26.9,76.2,-0.5503567028796452
2026-04-03 19:31:45,500.0,600.0,0.636,0.481,0.357,27.0,66.9,-0.5503523955926717
2026-04-04 13:35:24,295.0,407.0,1.1,0.533,0.406,29.5,67.9,-0.550338909053056
2026-03-11 03:14:22,89.0,135.0,0.367,0.37,0.293,21.7,74.5,-0.5503264887022126
2026-03-22 05:24:54,500.0,600.0,0.637,0.45,0.368,24.0,75.4,-0.5503212507772485
2026-03-14 05:30:50,487.0,547.0,0.484,0.414,0.287,24.9,75.3,-0.5503120904870242
2026-03-13 10:40:22,500.0,600.0,0.829,0.484,0.276,27.3,77.8,-0.5502503224282671
2026-03-25 13:46:55,106.0,112.0,0.853,0.52,0.398,25.0,50.0,-0.5502428995797207
2026-03-14 16:01:06,394.0,437.0,0.464,0.404,0.318,25.0,50.0,-0.5502179541904666
2026-03-17 04:12:00,406.0,450.0,0.457,0.496,0.308,21.8,72.0,-0.5502039021161561
2026-03-11 03:01:11,61.0,89.0,0.356,0.367,0.301,21.6,74.7,-0.5501845068155827
2026-03-29 09:09:02,500.0,600.0,0.886,0.545,0.402,25.8,75.1,-0.550173343023002
2026-03-27 11:56:27,231.0,523.0,0.794,0.483,0.373,26.9,82.7,-0.5501371170135108
2026-03-27 12:03:32,220.0,519.0,0.8,0.486,0.371,27.0,82.4,-0.5501266050742704
2026-03-14 05:31:50,500.0,600.0,0.493,0.428,0.287,24.9,75.4,-0.5501063654659905
2026-03-29 10:55:27,500.0,600.0,0.696,0.524,0.388,26.4,76.4,-0.5501061011804325
2026-03-10 04:46:23,341.0,374.0,0.409,0.392,0.276,23.6,78.2,-0.5500681840974733
2026-03-27 12:15:44,218.0,487.0,0.789,0.489,0.372,27.1,81.6,-0.5500191616724297
2026-03-14 05:35:22,500.0,575.0,0.502,0.432,0.321,24.9,75.6,-0.5500074847169215
2026-03-09 11:42:10,411.0,600.0,0.687,0.466,0.26,26.6,73.4,-0.5499918496703782
2026-03-17 04:13:30,422.0,468.0,0.456,0.414,0.339,21.9,72.0,-0.5499832554825098
2026-03-18 15:44:08,439.0,489.0,0.512,0.401,0.392,27.4,59.4,-0.5499609872428104
2026-03-11 02:10:18,82.0,136.0,0.371,0.371,0.295,21.5,74.2,-0.5499602139365516
2026-03-13 09:43:58,500.0,600.0,0.887,0.537,0.316,27.1,74.6,-0.5499416981377908
2026-03-20 06:06:38,500.0,600.0,0.521,0.459,0.347,25.9,70.2,-0.5499102325367383
2026-03-09 06:51:51,214.0,460.0,0.525,0.45,0.251,24.6,74.7,-0.5498893391131272
2026-03-16 05:11:18,470.0,521.0,0.425,0.423,0.333,23.5,74.2,-0.5498719243363215
2026-03-18 14:52:49,500.0,600.0,0.5,0.417,0.39,28.2,57.4,-0.549867370701746
2026-03-13 16:44:25,500.0,600.0,0.695,0.475,0.311,27.0,71.6,-0.549821628939831
2026-03-17 04:01:29,387.0,428.0,0.442,0.417,0.333,22.0,69.3,-0.5498112382066722
2026-03-11 02:50:36,63.0,92.0,0.368,0.371,0.293,21.6,74.9,-0.5497939750476805
2026-03-29 11:02:31,500.0,600.0,0.764,0.529,0.33,26.5,76.2,-0.549785086157893
2026-03-17 04:12:30,415.0,464.0,0.453,0.423,0.341,21.9,72.0,-0.5497327287813208
2026-03-20 02:55:11,144.0,154.0,0.724,0.512,0.328,25.0,50.0,-0.5497089397565467
2026-03-22 04:50:41,500.0,600.0,0.546,0.42,0.319,24.2,74.1,-0.5496580275004898
2026-03-22 05:21:23,500.0,600.0,0.646,0.472,0.351,23.9,75.1,-0.5496184540805782
2026-03-25 13:27:36,111.0,117.0,0.805,0.476,0.368,25.0,50.0,-0.5496155404351809
2026-03-27 11:59:28,228.0,502.0,0.811,0.49,0.371,27.0,82.4,-0.5496127832614742
2026-03-29 11:42:25,172.0,600.0,0.718,0.539,0.381,26.9,76.3,-0.5495894919656943
2026-03-30 03:14:10,143.0,155.0,0.483,0.35,0.301,25.0,50.0,-0.5495875558379628
2026-03-16 05:02:14,500.0,600.0,0.491,0.427,0.335,23.5,73.7,-0.549553930518129
2026-03-15 15:01:52,427.0,469.0,0.461,0.361,0.288,28.0,58.9,-0.549519789883606
2026-03-14 12:54:05,500.0,600.0,0.999,0.493,0.326,28.7,73.3,-0.5495030677508577
2026-03-09 12:07:54,500.0,600.0,0.467,0.372,0.253,26.5,72.3,-0.5494622714125651
2026-03-13 10:30:20,500.0,600.0,0.864,0.508,0.315,27.1,78.7,-0.5494190983954494
2026-03-17 04:09:00,408.0,452.0,0.45,0.418,0.374,21.8,71.0,-0.5493932340938459
2026-03-13 10:02:32,500.0,600.0,0.868,0.451,0.272,27.2,76.8,-0.5493726227564717
2026-03-29 10:08:46,500.0,600.0,0.664,0.532,0.335,26.3,75.5,-0.549360265045301
2026-03-18 13:47:49,329.0,365.0,0.584,0.478,0.352,25.0,50.0,-0.5493550115082598
2026-03-13 07:26:33,295.0,600.0,0.414,0.379,0.303,25.9,71.4,-0.5493386051759521
2026-03-29 11:44:55,172.0,600.0,0.663,0.521,0.381,26.8,76.3,-0.5493249377619825
2026-03-27 12:02:01,222.0,535.0,0.799,0.486,0.372,27.0,81.9,-0.549285132799927
2026-03-19 19:03:47,394.0,440.0,0.56,0.444,0.353,25.0,50.0,-0.5492747297687818
2026-03-30 22:21:10,5.0,140.0,0.755,0.51,0.392,26.1,71.0,-0.549259611624674
2026-04-05 10:04:17,257.0,600.0,0.63,0.49,0.408,27.6,65.7,-0.5492283157551983
2026-03-28 16:43:32,500.0,600.0,0.433,0.396,0.34,24.7,65.6,-0.5492257705257982
2026-03-14 12:12:56,500.0,600.0,0.853,0.518,0.326,28.1,72.2,-0.5492162254422691
2026-03-27 12:00:29,211.0,484.0,0.78,0.486,0.371,27.0,82.2,-0.5492148165253837
2026-04-05 05:01:03,372.0,449.0,0.5,0.389,0.398,23.8,74.2,-0.5492037006761961
2026-03-16 17:41:22,500.0,600.0,0.881,0.567,0.342,27.7,67.7,-0.54919889107088
2026-03-13 10:34:21,500.0,600.0,0.869,0.486,0.313,27.2,78.8,-0.5491764433956701
2026-03-10 01:43:02,339.0,431.0,0.816,0.525,0.281,25.0,77.1,-0.5491406490856786
2026-04-04 21:05:23,212.0,227.0,0.669,0.508,0.376,25.0,50.0,-0.5491255492840141
2026-03-13 10:37:22,500.0,600.0,0.856,0.403,0.313,27.5,76.5,-0.5491112928467698
2026-03-24 12:45:06,476.0,600.0,0.998,0.542,0.384,27.8,71.6,-0.5490999219501086
2026-03-14 12:10:56,500.0,600.0,0.967,0.498,0.323,28.1,72.7,-0.5490943043608505
2026-03-11 04:23:27,139.0,264.0,0.39,0.372,0.297,22.0,79.8,-0.5490898738449209
2026-03-17 05:23:20,398.0,446.0,0.558,0.446,0.313,24.2,78.0,-0.549084255513716
2026-03-27 12:04:02,217.0,491.0,0.794,0.491,0.372,27.0,82.2,-0.5490802852575294
2026-03-17 04:08:00,401.0,442.0,0.427,0.417,0.338,21.8,70.8,-0.5490690227265759
2026-03-14 12:18:27,500.0,600.0,0.909,0.529,0.314,28.0,73.8,-0.5490655693121054
2026-03-17 04:06:00,386.0,425.0,0.461,0.351,0.341,21.8,70.4,-0.5490304208326481
2026-03-16 12:52:37,424.0,499.0,0.967,0.556,0.309,28.4,73.7,-0.5490269569073152
2026-03-17 04:43:26,406.0,457.0,0.478,0.427,0.307,22.8,76.4,-0.5490214189757786
2026-03-11 02:30:27,59.0,88.0,0.369,0.366,0.293,21.6,75.1,-0.549016247454068
2026-03-10 01:39:31,333.0,431.0,0.799,0.525,0.285,25.0,76.9,-0.5489965001029341
2026-03-22 04:48:09,500.0,600.0,0.463,0.438,0.351,24.1,73.9,-0.548990683303504
2026-03-14 12:19:27,500.0,600.0,0.899,0.517,0.323,28.0,74.3,-0.5489857983891343
2026-03-10 05:12:38,219.0,399.0,0.423,0.395,0.28,23.9,78.3,-0.5489596827540812
2026-03-29 11:30:15,172.0,600.0,0.633,0.519,0.378,26.7,76.4,-0.548955888894203
2026-04-02 04:12:30,442.0,484.0,0.544,0.427,0.401,23.7,73.5,-0.5489292892596047
2026-03-17 00:21:31,301.0,600.0,0.715,0.499,0.332,25.8,67.2,-0.5488878464893671
2026-03-11 17:09:54,500.0,600.0,0.57,0.425,0.242,25.9,74.3,-0.5488753243719978
2026-03-13 10:18:46,500.0,600.0,0.852,0.513,0.302,27.1,77.8,-0.5488749299295127
2026-03-29 11:14:35,378.0,600.0,0.774,0.542,0.381,26.6,76.4,-0.5488404882084048
2026-03-14 05:39:30,500.0,600.0,0.482,0.423,0.326,24.9,75.5,-0.5488260242934234
2026-03-27 10:57:58,280.0,468.0,0.579,0.469,0.419,26.7,74.1,-0.5488229051498019
2026-03-16 04:54:11,500.0,600.0,0.48,0.428,0.334,23.8,73.1,-0.5487951266041053
2026-03-16 05:34:51,494.0,547.0,0.429,0.424,0.336,23.5,74.4,-0.5487755162449116
2026-03-17 04:21:39,431.0,477.0,0.443,0.421,0.341,22.1,74.9,-0.5487619026230122
2026-03-29 11:22:13,254.0,600.0,0.675,0.508,0.382,26.7,76.3,-0.5487437690128919
2026-03-13 10:43:24,500.0,600.0,0.781,0.492,0.282,27.6,76.7,-0.5487382460884783
2026-03-14 12:19:58,500.0,600.0,0.904,0.525,0.323,28.0,74.5,-0.5487219070276844
2026-03-09 04:14:59,122.0,205.0,0.35,0.358,0.278,22.2,76.4,-0.5486832864470076
2026-03-13 10:02:02,500.0,600.0,0.863,0.523,0.313,27.2,76.8,-0.5486774643214083
2026-03-16 05:03:44,500.0,555.0,0.47,0.393,0.313,23.5,73.8,-0.548670100672837
2026-03-24 12:40:03,500.0,600.0,1.015,0.558,0.359,27.6,71.5,-0.5486603889122588
2026-03-11 02:29:26,65.0,94.0,0.368,0.37,0.297,21.6,75.1,-0.5486562882639914
2026-03-09 11:41:40,380.0,600.0,0.679,0.465,0.255,26.6,73.3,-0.5486384808613682
2026-03-27 12:07:33,210.0,477.0,0.79,0.49,0.372,27.0,82.2,-0.548610580115576
2026-03-11 02:54:08,68.0,105.0,0.371,0.372,0.296,21.5,74.9,-0.5485871349238359
2026-03-09 04:27:36,120.0,213.0,0.372,0.367,0.279,22.2,76.8,-0.5485601765507853
2026-03-11 02:53:38,67.0,102.0,0.369,0.372,0.297,21.6,74.8,-0.5485550493689451
2026-03-15 00:39:37,347.0,600.0,0.455,0.416,0.322,25.5,68.0,-0.548511514709038
2026-03-13 10:21:47,500.0,600.0,0.863,0.501,0.303,27.0,77.9,-0.5484863212277793
2026-03-17 04:07:00,409.0,449.0,0.457,0.422,0.331,21.8,70.7,-0.5484545860357516
2026-03-20 08:21:49,275.0,301.0,0.503,0.442,0.318,25.0,50.0,-0.5484524141180629
2026-03-11 02:12:19,68.0,99.0,0.366,0.37,0.297,21.5,74.1,-0.5484513516458936
2026-03-27 12:12:13,219.0,522.0,0.795,0.488,0.371,27.1,81.7,-0.5484316599493075
2026-03-14 12:50:34,453.0,577.0,0.774,0.524,0.325,28.5,71.6,-0.5484299871445726
2026-03-13 09:53:30,500.0,600.0,0.79,0.496,0.317,27.3,74.8,-0.5483822678979092
2026-03-17 03:47:25,433.0,480.0,0.468,0.414,0.328,23.7,62.8,-0.548378739088356
2026-03-13 10:07:33,500.0,600.0,0.869,0.511,0.302,27.2,77.6,-0.5483721860522514
2026-04-02 04:17:02,500.0,600.0,0.562,0.461,0.375,23.8,73.3,-0.5483501924621487
2026-03-29 22:20:50,172.0,183.0,0.67,0.386,0.389,25.0,50.0,-0.5483109374175583
2026-03-24 12:52:07,386.0,580.0,0.939,0.54,0.371,27.5,72.9,-0.548301535780089
2026-03-09 04:07:26,89.0,112.0,0.342,0.359,0.277,21.7,77.6,-0.5482701827711111
